canonical_content_id,canonical_title,content_group,release_date,match_status,mapping_status,listed_platforms,priced_platforms,platform_list,total_sales,total_gross,total_net,avg_net,c4s_sales,c4s_gross,c4s_net,curvage_sales,curvage_gross,curvage_net,manyvids_sales,manyvids_gross,manyvids_net,onlyfans_sales,onlyfans_gross,onlyfans_net,modelcentro_sales,modelcentro_gross,modelcentro_net,first_offered_date,latest_date,source_rows,debug_note
Video 0107,Full Body Measurements,Video,2020-09-27,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-27,,0,catalog video row; no mapped revenue rows captured
Video 0003,Fucking my big glass toy!,Video,2017-07-28,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-28,,0,catalog video row; no mapped revenue rows captured
Video 0101,Fucking a Little Chubby Toy,Video,2020-08-16,Manual confirmed match,,"ManyVids, ModelCentro","ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-16,,0,catalog video row; no mapped revenue rows captured
Video 0083,Fucking My Pussy Until it Drips Sweet Creamy Cum,Video,2020-05-02,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-02,,0,catalog video row; no mapped revenue rows captured
Video 0009,Fuck me in my stilettos,Video,2017-08-01,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-01,,0,catalog video row; no mapped revenue rows captured
Video 0156,Fuck Me in the Window,Video,2021-12-06,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-06,,0,catalog video row; no mapped revenue rows captured
Video 0253,Fresh Squeezed Fruit Crush,Video,2024-11-20,Manual confirmed match,,"Clips4Sale, Curvage, ModelCentro","C4S, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-20,,0,catalog video row; no mapped revenue rows captured
Video 0275,Fitting My Fat Body,Video,2025-09-14,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09-14,,0,catalog video row; no mapped revenue rows captured
Video 0088,"Finger Sucking, Licking, and Spit Play",Video,2020-05-19,Needs manual review,,ManyVids,ManyVids,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-19,,0,catalog video row; no mapped revenue rows captured
Video 0152,Feeling Myself in the Mirror,Video,2021-11-08,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-08,,0,catalog video row; no mapped revenue rows captured
Video 0030,Fatty in the Sun,Video,2018-05-31,Manual confirmed match,,"ManyVids, ModelCentro",ManyVids,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-31,,0,catalog video row; no mapped revenue rows captured
Video 0192,Fatty Chugs Three Large Milkshakes,Video,2023-08-24,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-24,,0,catalog video row; no mapped revenue rows captured
Video 0173,Fatty Catwalks in Blue Lace and Heels,Video,2023-03-09,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-09,,0,catalog video row; no mapped revenue rows captured
Video 0185,Fatty Catwalks in Black Skinny Jeans,Video,2023-06-14,Auto exact-title match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-14,,0,catalog video row; no mapped revenue rows captured
Video 0222,Fatter Than the Pictures,Video,2024-04-01,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01,,0,catalog video row; no mapped revenue rows captured
Video 0018,Fat Schoolgirl Teases Principal,Video,2017-09-15,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-15,,0,catalog video row; no mapped revenue rows captured
Video 0120,Fat Nut on My Tits,Video,2021-01-10,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-10,,0,catalog video row; no mapped revenue rows captured
Video 0193,Fat Girl Struts in Black Lace Romper,Video,2023-08-25,Auto exact-title match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-25,,0,catalog video row; no mapped revenue rows captured
Video 0196,Fat Fitness Instructor Causes Shaking,Video,2023-09-06,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-06,,0,catalog video row; no mapped revenue rows captured
Video 0132,Fat Clapping in the Mirror,Video,2021-05-22,Auto exact-title match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-22,,0,catalog video row; no mapped revenue rows captured
Video 0127,Fat Chat Gets Me Hot,Video,2021-03-30,Auto exact-title match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-30,,0,catalog video row; no mapped revenue rows captured
Video 0154,Fat Bouncing in the Shower,Video,2021-11-23,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-23,,0,catalog video row; no mapped revenue rows captured
Video 0034,Fat Ass in a Tiny Skirt,Video,2018-09-13,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-13,,0,catalog video row; no mapped revenue rows captured
Video 0230,Fat Ass in Shiny Pants,Video,2024-04-25,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-25,,0,catalog video row; no mapped revenue rows captured
Video 0265,Dripping Wet Strip Tease,Video,2025-03-14,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-14,,0,catalog video row; no mapped revenue rows captured
Video 0140,Dildo Fucking My Wet and Drippy Pussy,Video,2021-08-08,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-08,,0,catalog video row; no mapped revenue rows captured
Video 0010,Demolishing a Big Ass Burrito,Video,2017-08-08,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-08,,0,catalog video row; no mapped revenue rows captured
Video 0076,Cumming in my Panties,Video,2020-03-28,Manual confirmed match,,"ManyVids, ModelCentro","ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-28,,0,catalog video row; no mapped revenue rows captured
Video 0251,Cum for My Fat,Video,2024-11-13,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-13,,0,catalog video row; no mapped revenue rows captured
Video 0043,Cum On My Tits,Video,2019-04-09,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-09,,0,catalog video row; no mapped revenue rows captured
Video 0227,Cuckolded By Your Feedee Girlfriend,Video,2024-04-20,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-20,,0,catalog video row; no mapped revenue rows captured
Video 0065,Creeping on my Camshow,Video,2019-12-21,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-21,,0,catalog video row; no mapped revenue rows captured
Video 0098,Cover You In Cum POV,Video,2020-08-02,Manual confirmed match,,"Clips4Sale, ModelCentro","C4S, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-02,,0,catalog video row; no mapped revenue rows captured
Video 0014,"Close Up BJ on 7"" Toy",Video,2017-08-15,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-15,,0,catalog video row; no mapped revenue rows captured
Video 0134,Clit Pumped and Vibing,Video,2021-06-01,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-01,,0,catalog video row; no mapped revenue rows captured
Video 0161,Burrito Binge,Video,2022-03-15,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,,0,catalog video row; no mapped revenue rows captured
Video 0016,Buffalo Wing Binge,Video,2017-09-13,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-13,,0,catalog video row; no mapped revenue rows captured
Video 0220,Bouncing My Oiled-Up Fat,Video,2024-03-23,Manual confirmed match,OF caption inferred,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",OnlyFans,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2026-04-06,2026-04-06,1,catalog video row; platform revenue split from content_group_summary
Video 0074,Big Ass in Blue Jeans,Video,2020-03-15,Manual confirmed match,,"Clips4Sale, ModelCentro","C4S, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15,,0,catalog video row; no mapped revenue rows captured
Video 0138,Ball Gag Pussy Play,Video,2021-06-29,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-29,,0,catalog video row; no mapped revenue rows captured
Video 0013,Baking Cookies with Lady Sublime,Video,2017-08-15,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-15,,0,catalog video row; no mapped revenue rows captured
Video 0021,Baby it's Cold Outside,Video,2017-12-06,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-06,,0,catalog video row; no mapped revenue rows captured
Video 0128,BBW Striptease and Lapdance POV,Video,2021-04-04,Auto exact-title match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-04,,0,catalog video row; no mapped revenue rows captured
Video 0051,BBW Strip Night Cheetah's Hollywood 7/28/19,Video,2019-08-10,Manual confirmed match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-10,,0,catalog video row; no mapped revenue rows captured
Video 0136,BBW Slow Sensual Pole Dance,Video,2021-06-20,Auto exact-title match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-20,,0,catalog video row; no mapped revenue rows captured
Video 0084,BBW Gags and Drools While Sucking Dildo,Video,2020-05-05,Needs manual review,,ManyVids,ManyVids,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-05,,0,catalog video row; no mapped revenue rows captured
Video 0066,BBW Bubble Bath,Video,2019-12-30,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-30,,0,catalog video row; no mapped revenue rows captured
Video 0169,BBW Bra Changing JOI w/ Cum Countdown,Video,2022-12-30,Manual confirmed match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-30,,0,catalog video row; no mapped revenue rows captured
Video 0070,BBW Awards Show Performance - 1/21/2020,Video,2020-02-03,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-03,,0,catalog video row; no mapped revenue rows captured
Video 0100,Ass Worship in Tights and Heels,Video,2020-08-09,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-09,,0,catalog video row; no mapped revenue rows captured
Video 0055,65 Inch Ass Worship,Video,2019-10-05,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-05,,0,catalog video row; no mapped revenue rows captured
Video 0067,2020 Twerk,Video,2020-01-03,Manual confirmed match,,"ManyVids, ModelCentro","ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-03,,0,catalog video row; no mapped revenue rows captured
