period_key,period_label,period_start,period_end,rank,canonical_content_id,canonical_title,content_group,platform_list,surface_list,sales,gross,net,avg_net,first_offered_date,first_offered_basis,first_offered_confidence,days_since_launch,sales_per_day,net_per_day,latest_date,mapping_status,source_rows,c4s_sales,c4s_gross,c4s_net,curvage_sales,curvage_gross,curvage_net,manyvids_sales,manyvids_gross,manyvids_net,onlyfans_sales,onlyfans_gross,onlyfans_net,modelcentro_sales,modelcentro_gross,modelcentro_net,coverage_note
latest_7,Latest 7 Days,2026-07-05,2026-07-11,1,Video 0291,Greedy SSBBW Devours Roommates Leftovers,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids transaction",12,443.84,298.38,24.86,2026-06-27,master content release date,high,15,0.8,19.89,2026-07-11,mapped,8,4,147.93,88.76,6,221.94,165.24,2,73.97,44.38,0,0.0,0.0,0,0.0,0.0,Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical.
all_time,All Available History,2013-01-01,2026-07-11,97,Video 0229,Unaware SSBBW Smokes and Outgrows Clothes,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",63,1213.28,727.97,11.56,2024-04-24,master content release date,high,809,0.08,0.9,2026-07-11,mapped,3,45,730.25,438.15,0,0.0,0.0,18,483.03,289.82,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,98,Video 0260,Gaining for Daddy,Video,"Clips4Sale, Curvage, ManyVids","C4S title snapshot, Curvage Purchases per clips, ManyVids Content Manager",50,1195.25,719.95,14.4,2025-02-17,master content release date,high,510,0.1,1.41,2026-07-11,mapped,4,37,887.38,532.43,1,19.99,14.79,12,287.88,172.73,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,99,Video 0168,SSBBW Black Bikini Catwalk in Heels,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",62,1176.57,705.94,11.39,2022-12-17,master content release date,high,1303,0.05,0.54,2026-07-11,mapped,3,25,383.62,230.17,0,0.0,0.0,37,792.95,475.77,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,100,Video 0163,Kneel and Eat My Fat Pussy,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",75,1174.49,705.89,9.41,2022-05-07,master content release date,high,1527,0.05,0.46,2026-07-11,mapped,4,27,406.62,243.97,0,0.0,0.0,47,751.88,451.13,0,0.0,0.0,1,15.99,10.79,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,101,Video 0211,Room Service Stuffing,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",51,1154.92,692.95,13.59,2024-01-17,master content release date,high,907,0.06,0.76,2026-07-05,mapped,3,27,728.55,437.13,0,0.0,0.0,24,426.37,255.82,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,102,Video 0167,SSBBW Giantess GFE,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",69,1129.6,677.76,9.82,2022-12-16,master content release date,high,1304,0.05,0.52,2026-07-11,mapped,3,49,736.8,442.08,0,0.0,0.0,20,392.8,235.68,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,103,Video 0172,Little Black Dress SSBBW Catwalk,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",52,1127.41,676.45,13.01,2023-03-02,master content release date,high,1228,0.04,0.55,2026-07-05,mapped,3,26,458.58,275.15,0,0.0,0.0,26,668.83,401.3,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,104,Video 0208,SSBBW Mrs Claus Lets You Eat Ass and Pussy,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",96,1117.67,670.6,6.99,2023-12-27,master content release date,high,928,0.1,0.72,2026-07-11,mapped,3,57,674.05,404.43,0,0.0,0.0,39,443.62,266.17,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,105,Video 0214,SSBBW Jiggles Fat Thighs and Ass,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",68,1090.96,654.57,9.63,2024-02-22,master content release date,high,871,0.08,0.75,2026-07-11,mapped,3,49,705.19,423.11,0,0.0,0.0,19,385.77,231.46,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,106,Video 0173,Fatty Catwalks in Blue Lace and Heels,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",47,1074.19,645.78,13.74,2023-03-09,master content release date,high,1221,0.04,0.53,2026-07-11,mapped,4,21,398.68,239.21,0,0.0,0.0,25,658.52,395.11,0,0.0,0.0,1,16.99,11.46,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,107,Video 0222,Fatter Than the Pictures,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",64,1064.08,638.45,9.98,2024-04-01,master content release date,high,832,0.08,0.77,2026-07-11,mapped,3,41,696.31,417.79,0,0.0,0.0,23,367.77,220.66,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,108,Video 0227,Cuckolded By Your Feedee Girlfriend,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",77,1063.52,638.11,8.29,2024-04-20,master content release date,high,813,0.09,0.78,2026-07-11,mapped,3,47,655.22,393.13,0,0.0,0.0,30,408.3,244.98,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,109,Video 0180,SSBBW Stuffing Donuts Pussy Play and JOI,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",50,1060.76,637.65,12.75,2023-05-14,master content release date,high,1155,0.04,0.55,2026-07-05,mapped,4,20,398.67,239.2,0,0.0,0.0,29,646.1,387.66,0,0.0,0.0,1,15.99,10.79,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,110,Video 0206,Bigger Than You Tease Part 2,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",69,1061.97,637.18,9.23,2023-12-11,master content release date,high,944,0.07,0.67,2026-07-11,mapped,3,52,809.14,485.48,0,0.0,0.0,17,252.83,151.7,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,111,Video 0176,Stuffing My Face with Fast Food,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",59,1052.77,631.66,10.71,2023-04-25,master content release date,high,1174,0.05,0.54,2026-07-11,mapped,3,30,560.05,336.03,0,0.0,0.0,29,492.72,295.63,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,112,Video 0119,Your Cum Makes Me Gain,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",87,1040.96,626.37,7.2,2021-01-03,master content release date,high,2016,0.04,0.31,2026-07-11,mapped,5,54,647.1,388.26,0,0.0,0.0,31,369.88,221.93,0,0.0,0.0,2,23.98,16.18,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,113,Video 0077,BBW Twerks and Fucks With Toy,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",95,1004.84,605.8,6.38,2020-04-01,master content release date,high,2293,0.04,0.26,2026-07-06,mapped,6,18,233.7,140.22,0,0.0,0.0,74,732.17,439.3,0,0.0,0.0,3,38.97,26.28,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,114,Video 0174,Bouncing on Your Cock,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",90,989.73,595.47,6.62,2023-03-15,master content release date,high,1215,0.07,0.49,2026-07-11,mapped,5,56,603.17,361.9,0,0.0,0.0,32,364.58,218.75,0,0.0,0.0,2,21.98,14.82,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,115,Video 0182,SSBBW Lingerie Tease and JOI w Countdown,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",45,970.68,589.1,13.09,2023-05-31,master content release date,high,1138,0.04,0.52,2026-07-11,mapped,9,29,492.52,295.51,0,0.0,0.0,10,388.22,232.93,0,0.0,0.0,6,89.94,60.66,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,116,Video 0205,Jiggly Bodystocking Workout,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",44,955.24,577.01,13.11,2023-12-03,master content release date,high,952,0.05,0.61,2026-07-05,mapped,6,31,497.48,298.49,0,0.0,0.0,9,405.8,243.48,0,0.0,0.0,4,51.96,35.04,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,117,Video 0234,Fucking My Creamy Fat Pussy,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",78,939.83,563.9,7.23,2024-05-13,master content release date,high,790,0.1,0.71,2026-07-05,mapped,2,28,347.53,208.52,0,0.0,0.0,50,592.3,355.38,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,118,Video 0190,Oiled Up Fatty Does Naked Workout,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",44,926.65,561.22,12.76,2023-07-26,master content release date,high,1082,0.04,0.52,2026-07-05,mapped,8,18,305.7,183.42,0,0.0,0.0,21,551.0,330.6,0,0.0,0.0,5,69.95,47.2,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,119,Video 0126,Creampie My Pussy,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",62,931.23,560.97,9.05,2021-03-25,master content release date,high,1935,0.03,0.29,2026-07-05,mapped,4,14,209.77,125.86,0,0.0,0.0,46,691.48,414.89,0,0.0,0.0,2,29.98,20.22,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,120,Video 0178,Greedy pig devours KFC!,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",53,917.9,550.74,10.39,2023-05-03,master content release date,high,1166,0.05,0.47,2026-07-05,mapped,3,25,444.58,266.75,0,0.0,0.0,28,473.32,283.99,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,121,Video 0236,Teasing You in My Mini Skirt,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",82,916.72,550.03,6.71,2024-06-07,master content release date,high,765,0.11,0.72,2026-07-11,mapped,3,33,386.45,231.87,0,0.0,0.0,49,530.27,318.16,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,122,Video 0092,POV Fucking and Sucking,Video,"ManyVids, ModelCentro","ManyVids Content Manager, ModelCentro transaction",77,910.63,549.96,7.14,2020-06-14,master content release date,high,2219,0.03,0.25,2026-07-05,mapped,5,0,0.0,0.0,0,0.0,0.0,73,862.67,517.6,0,0.0,0.0,4,47.96,32.36,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,123,Video 0143,Stripper Lets You Fuck in VIP - POV solo,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",79,893.65,541.27,6.85,2021-09-03,master content release date,high,1773,0.04,0.31,2026-07-11,mapped,8,25,286.13,171.68,0,0.0,0.0,49,552.57,331.54,0,0.0,0.0,5,54.95,38.05,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,124,Video 0242,Crawling Back to Your Fat Mistress,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",78,897.17,538.3,6.9,2024-07-04,master content release date,high,738,0.11,0.73,2026-07-11,mapped,3,45,520.25,312.15,0,0.0,0.0,33,376.92,226.15,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,125,Video 0272,Smoking a cigarette in an outgrown shirt,Video,Clips4Sale,C4S title snapshot,47,892.22,535.33,11.39,2025-07-27,master content release date,high,350,0.13,1.53,2026-07-11,mapped,1,47,892.22,535.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,126,Video 0157,Jumping on the Squeaky Bed,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",84,883.06,533.27,6.35,2021-12-21,master content release date,high,1664,0.05,0.32,2026-07-11,mapped,7,47,492.83,295.7,0,0.0,0.0,33,350.27,210.16,0,0.0,0.0,4,39.96,27.41,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,127,Video 0215,Heavy Hanging Belly,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager, ManyVids transaction",70,839.9,503.94,7.2,2024-03-09,master content release date,high,855,0.08,0.59,2026-07-11,mapped,3,31,391.48,234.89,0,0.0,0.0,39,448.42,269.05,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,128,Video 0231,Large Pizza and Fat Pussy,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",34,838.28,502.97,14.79,2024-05-02,master content release date,high,801,0.04,0.63,2026-07-11,mapped,3,18,449.7,269.82,0,0.0,0.0,16,388.58,233.15,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,129,Video 0223,Growing SSBBW Stuffs 5000 Calories While Sitting on You POV 🤤🌮,Video,Clips4Sale,C4S title snapshot,33,824.45,494.67,14.99,2024-04-01,master content release date,high,832,0.04,0.59,2026-07-11,mapped,2,33,824.45,494.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,130,Video 0159,Jean Shorts Face-Sitting,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction, ManyVids transaction",101,820.78,493.66,4.89,2022-01-28,master content release date,high,1626,0.06,0.3,2026-07-11,mapped,5,34,269.05,161.43,0,0.0,0.0,65,535.75,321.45,0,0.0,0.0,2,15.98,10.78,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
all_time,All Available History,2013-01-01,2026-07-11,131,Video 0210,Soapy and Dripping SSBBW in the Shower,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",35,812.86,487.72,13.93,2023-12-31,master content release date,high,924,0.04,0.53,2026-07-05,mapped,2,16,271.73,163.04,0,0.0,0.0,19,541.13,324.68,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,132,Video 0099,Fattened Up For Master Part II,Video,"ManyVids, ModelCentro","ManyVids Content Manager, ModelCentro transaction",29,781.71,471.42,16.26,2020-08-05,master content release date,high,2167,0.01,0.22,2026-07-05,mapped,3,0,0.0,0.0,0,0.0,0.0,27,749.73,449.84,0,0.0,0.0,2,31.98,21.58,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,133,Video 0193,Fat Girl Struts in Black Lace Romper,Video,"Clips4Sale, ManyVids","C4S title snapshot, ManyVids Content Manager",33,779.38,467.63,14.17,2023-08-25,master content release date,high,1052,0.03,0.44,2026-07-05,mapped,3,17,305.71,183.43,0,0.0,0.0,16,473.67,284.2,0,0.0,0.0,0,0.0,0.0,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats."
all_time,All Available History,2013-01-01,2026-07-11,134,Video 0064,Oiled-Up Bouncing,Video,"Clips4Sale, ManyVids, ModelCentro","C4S title snapshot, ManyVids Content Manager, ModelCentro transaction",139,770.29,463.07,3.33,2019-11-29,master content release date,high,2417,0.06,0.19,2026-07-11,mapped,4,11,131.82,79.09,0,0.0,0.0,127,626.48,375.89,0,0.0,0.0,1,11.99,8.09,"Ranks reviewed mapped videos and exact-title auto matches with sales/detail rows inside this period; platform totals remain canonical. All-time includes C4S historical Sales Summary by Title chunks, the Curvage all-history title-count matrix, the latest ManyVids Content Manager all-time rollup when available, and imported historical titled rows from ModelCentro and native OF supplemental stats. All-time metrics are floored to current YTD where supplemental all-time snapshots lag the latest refresh."
